day,month,year,max_temp,min_temp,mean_temp,day_duration,sun_duration,precip_sum,precip_hours,wind_speed,wind_direction,radiation,eva,weather,sea_ice_extent
18,1,2009,-22.4,-25.5,-24.2,0,0.0,0.0,0,4.0,289,0.0,0.0,3,14.162
19,1,2009,-23.0,-25.5,-24.3,0,0.0,0.0,0,1.3,21,0.0,0.0,71,14.268
20,1,2009,-23.1,-28.2,-26.0,0,0.0,0.0,0,1.5,344,0.0,0.0,3,14.19
21,1,2009,-23.0,-28.2,-25.9,0,0.0,0.0,0,4.4,241,0.0,0.0,71,14.168
22,1,2009,-19.9,-22.7,-21.0,0,0.0,1.1,7,5.2,238,0.0,0.0,71,14.251
23,1,2009,-18.8,-20.2,-19.6,0,0.0,0.0,0,1.1,146,0.0,0.0,3,14.232
24,1,2009,-19.0,-22.5,-20.5,0,0.0,0.0,0,1.8,126,0.0,0.0,3,14.184
25,1,2009,-18.9,-22.4,-20.0,0,0.0,0.0,0,1.3,242,0.0,0.0,3,14.166
26,1,2009,-14.4,-19.5,-16.8,0,0.0,0.2,2,6.2,222,0.0,0.0,71,14.133
27,1,2009,-9.1,-18.8,-13.0,0,0.0,0.7000000000000001,6,4.0,263,0.0,0.0,71,14.231
28,1,2009,-6.2,-8.6,-6.9,0,0.0,2.0,11,6.6,195,0.0,0.0,71,14.291
29,1,2009,-8.2,-20.1,-16.0,0,0.0,0.0,0,4.0,95,0.0,0.0,3,14.336
30,1,2009,-11.2,-20.1,-14.4,0,0.0,0.0,0,7.0,254,0.0,0.0,71,14.38
31,1,2009,-8.2,-13.4,-10.3,0,0.0,0.0,0,7.6,222,0.0,0.0,71,14.408
1,2,2009,-14.1,-20.4,-17.0,0,0.0,0.0,0,1.1,85,0.0,0.0,3,14.502
2,2,2009,-20.6,-24.5,-22.8,0,0.0,0.0,0,1.5,76,0.0,0.0,3,14.604
3,2,2009,-24.5,-26.8,-25.6,0,0.0,0.0,0,2.6,74,0.0,0.0,3,14.531
4,2,2009,-26.9,-27.5,-27.1,0,0.0,0.0,0,2.3,52,0.0,0.0,3,14.507
5,2,2009,-22.2,-27.4,-26.0,0,0.0,0.0,0,1.6,41,0.0,0.0,3,14.58
6,2,2009,-15.2,-22.1,-18.0,0,0.0,0.0,0,3.3,120,0.0,0.0,71,14.662
7,2,2009,-13.2,-17.3,-15.3,0,0.0,0.0,0,11.3,175,0.0,0.0,71,14.774
8,2,2009,-12.6,-15.1,-13.7,0,0.0,0.0,0,11.1,235,0.0,0.01,71,14.856
9,2,2009,-15.4,-18.3,-17.2,0,0.0,0.0,0,7.9,234,0.0,0.0,71,14.879
10,2,2009,-17.3,-22.9,-20.8,0,0.0,0.0,0,9.2,243,0.0,0.0,71,14.853
11,2,2009,-23.0,-27.0,-25.1,0,0.0,0.0,0,2.3,339,0.0,0.0,3,14.772
12,2,2009,-25.5,-27.2,-26.6,0,0.0,0.0,0,2.9,89,0.0,0.0,3,14.762
13,2,2009,-26.9,-27.5,-27.3,0,0.0,0.0,0,2.2,81,0.0,0.0,3,14.845
14,2,2009,-25.5,-26.8,-26.1,0,0.0,0.0,0,1.6,137,0.0,0.0,3,14.848
15,2,2009,-21.2,-25.5,-23.6,0,0.0,0.0,0,3.3,243,0.0,0.0,3,14.882
16,2,2009,-20.2,-21.5,-21.1,0,0.0,0.0,0,2.7,219,0.0,0.0,71,14.901
17,2,2009,-19.9,-25.1,-21.0,0,0.0,0.9,6,2.9,192,0.0,0.0,71,14.982
18,2,2009,-25.4,-27.5,-26.4,0,0.0,0.0,0,3.0,141,0.0,0.0,3,14.969
19,2,2009,-27.3,-30.0,-28.8,0,0.0,0.0,0,3.2,84,0.0,0.0,3,14.851
20,2,2009,-27.7,-31.0,-28.9,0,0.0,0.0,0,2.8,240,0.0,0.0,3,14.872
21,2,2009,-28.1,-30.8,-29.2,0,0.0,0.0,0,1.3,143,0.0,0.0,3,14.882
22,2,2009,-25.2,-29.0,-27.4,0,0.0,0.0,0,1.1,208,0.0,0.0,3,14.8
23,2,2009,-25.5,-26.6,-26.2,0,0.0,0.0,0,1.1,270,0.0,0.0,3,14.811
24,2,2009,-22.0,-26.7,-24.4,0,0.0,1.2,8,3.1,212,0.0,0.0,71,14.809
25,2,2009,-17.0,-21.8,-19.2,0,0.0,0.3,3,2.1,205,0.0,0.0,71,14.847
26,2,2009,-16.8,-21.4,-19.2,0,0.0,0.0,0,1.8,201,0.0,0.0,71,14.991
27,2,2009,-19.4,-22.3,-20.5,0,0.0,0.0,0,3.6,268,0.0,0.0,71,15.039
28,2,2009,-21.1,-24.5,-22.3,0,0.0,0.0,0,4.5,277,0.0,0.0,3,15.112
1,3,2009,-22.5,-27.9,-25.4,0,0.0,0.0,0,2.6,189,0.0,0.0,3,15.168
2,3,2009,-23.1,-24.0,-23.7,0,0.0,0.0,0,1.1,143,0.0,0.0,3,15.195
3,3,2009,-23.2,-26.2,-24.6,0,0.0,0.0,0,1.1,90,0.0,0.0,3,15.126
4,3,2009,-26.2,-29.1,-27.3,0,0.0,0.0,0,0.8,245,0.0,0.0,3,15.067
5,3,2009,-28.6,-29.1,-28.9,0,0.0,0.0,0,2.9,215,0.0,0.0,3,15.123
6,3,2009,-23.5,-28.3,-25.7,0,0.0,0.0,0,3.4,213,0.0,0.0,71,15.162
7,3,2009,-21.6,-23.4,-22.5,0,0.0,0.5,5,2.4,206,0.0,0.0,71,15.076
8,3,2009,-21.7,-23.5,-22.5,0,0.0,0.0,0,1.3,175,0.0,0.0,3,14.955
9,3,2009,-23.4,-25.8,-24.6,0,0.0,0.0,0,1.5,67,0.0,0.0,3,14.878
10,3,2009,-25.9,-27.0,-26.5,0,0.0,0.0,0,2.5,34,0.0,0.0,3,14.833
11,3,2009,-25.0,-26.4,-25.7,0,0.0,0.0,0,2.5,50,0.0,0.0,3,14.894
12,3,2009,-23.8,-25.0,-24.5,0,0.0,0.0,0,1.8,57,0.0,0.0,3,14.861
13,3,2009,-23.9,-25.0,-24.5,0,0.0,0.0,0,2.9,136,0.0,0.0,3,14.884
14,3,2009,-18.2,-23.6,-20.3,0,0.0,0.5,5,4.5,174,0.0,0.0,71,14.959
15,3,2009,-16.9,-18.9,-18.2,0,0.0,1.4,12,10.2,306,0.0,0.0,71,14.939
16,3,2009,-17.9,-26.8,-24.5,0,0.0,0.1,1,11.5,345,0.0,0.0,71,14.942
17,3,2009,-22.4,-26.8,-24.4,0,0.0,0.0,0,1.1,104,0.0,0.0,3,15.015
18,3,2009,-19.6,-22.2,-21.3,86400,0.0,0.0,0,2.3,246,0.0,0.0,3,14.968
19,3,2009,-18.8,-22.6,-20.5,86400,0.0,0.0,0,1.6,56,0.0,0.0,3,14.959
20,3,2009,-22.8,-26.8,-24.9,86400,0.0,0.0,0,1.8,54,0.05,0.0,3,14.962
21,3,2009,-24.0,-26.8,-26.0,86400,1251.72,0.0,0,1.8,59,0.27,0.0,3,15.004
22,3,2009,-23.2,-26.2,-24.9,86400,11379.36,0.0,0,2.6,38,0.55,0.0,3,15.052
23,3,2009,-23.5,-26.0,-24.5,86400,21595.1,0.0,0,2.9,203,0.85,0.0,3,15.073
24,3,2009,-26.1,-26.9,-26.4,86400,50308.92,0.0,0,1.1,52,1.23,0.0,3,15.027
25,3,2009,-25.3,-27.0,-26.3,86400,49086.0,0.0,0,3.1,59,1.52,0.01,3,15.022
26,3,2009,-26.1,-29.1,-28.0,86400,68425.22,0.0,0,2.7,68,1.94,0.01,3,14.981
27,3,2009,-29.1,-29.6,-29.4,86400,82888.96,0.0,0,1.8,95,2.43,0.0,3,14.954
28,3,2009,-28.0,-29.5,-28.9,86400,84237.61,0.0,0,1.1,169,2.83,0.0,3,14.906
29,3,2009,-22.5,-27.8,-25.5,86400,29000.14,0.0,0,5.0,198,2.84,0.03,71,14.881
30,3,2009,-19.9,-26.4,-21.9,86400,18377.97,0.0,0,8.7,253,3.02,0.06,3,14.864
31,3,2009,-26.7,-29.4,-28.8,86400,85870.65,0.0,0,1.1,83,4.18,0.02,3,14.762
1,4,2009,-22.4,-29.1,-25.4,86400,37022.47,0.0,0,3.2,334,4.04,0.04,3,14.73
2,4,2009,-21.1,-23.3,-22.3,86400,37863.69,0.0,0,2.5,58,4.38,0.06,3,14.728
3,4,2009,-20.2,-22.4,-20.9,86400,25112.42,0.0,0,0.8,53,4.64,0.07,3,14.779
4,4,2009,-22.5,-23.6,-23.3,86400,86392.63,0.0,0,1.8,82,5.95,0.07,3,14.818
5,4,2009,-22.6,-24.0,-23.4,86400,63142.23,0.0,0,3.3,91,6.21,0.09,3,14.753
6,4,2009,-22.1,-23.5,-22.8,86400,61141.35,0.0,0,1.1,359,6.49,0.09,3,14.684
7,4,2009,-22.7,-23.4,-23.1,86400,68032.7,0.0,0,1.3,332,6.9,0.1,3,14.732
8,4,2009,-21.7,-23.2,-22.2,86400,28642.03,0.0,0,1.3,196,6.58,0.12,3,14.668
9,4,2009,-23.4,-25.0,-24.2,86400,82877.28,0.0,0,2.6,95,8.85,0.12,3,14.667
10,4,2009,-24.0,-25.1,-24.6,86400,82894.05,0.0,0,4.7,57,8.98,0.14,3,14.638
11,4,2009,-24.5,-26.1,-25.4,86400,73517.13,0.0,0,3.6,108,9.48,0.13,3,14.61
12,4,2009,-23.3,-26.0,-24.4,86400,6146.47,0.0,0,2.3,107,8.12,0.14,3,14.653
13,4,2009,-20.9,-23.2,-22.7,86400,61576.7,0.0,0,1.9,77,9.84,0.18,3,14.561
14,4,2009,-19.7,-20.6,-20.1,86400,55843.92,0.0,0,1.9,70,9.83,0.22,3,14.521
15,4,2009,-16.9,-20.2,-18.3,86400,60201.41,0.0,0,2.9,85,10.3,0.26,3,14.561
16,4,2009,-16.9,-18.5,-17.6,86400,51580.15,0.0,0,4.0,97,10.14,0.28,3,14.517
17,4,2009,-16.2,-18.1,-17.6,86400,5510.24,0.0,0,2.1,68,9.72,0.29,71,14.434
18,4,2009,-15.8,-17.8,-17.0,86400,56442.61,0.0,0,3.4,102,11.78,0.34,71,14.41
19,4,2009,-13.2,-17.7,-15.8,86400,213.44,2.4,12,2.9,155,9.15,0.32,73,14.402
20,4,2009,-13.4,-17.5,-15.1,86400,79250.75,0.0,0,3.3,219,13.36,0.42,3,14.479
21,4,2009,-12.9,-18.1,-15.9,86400,22963.17,0.9,7,1.8,195,11.62,0.38,71,14.438
22,4,2009,-12.9,-13.8,-13.3,86400,12527.33,0.0,0,0.8,167,11.6,0.45,71,14.435
23,4,2009,-12.8,-14.6,-13.2,86400,25536.65,0.2,2,1.5,220,12.68,0.49,71,14.309
24,4,2009,-14.6,-15.2,-14.9,86400,34784.12,0.0,0,2.3,69,13.65,0.48,3,14.268
25,4,2009,-15.2,-16.0,-15.4,86400,54227.15,0.0,0,1.8,89,14.36,0.49,3,14.279
26,4,2009,-16.1,-17.0,-16.7,86400,71760.38,0.0,0,1.5,31,15.25,0.49,3,14.278
27,4,2009,-14.8,-16.6,-15.6,86400,80440.37,0.0,0,2.6,63,16.06,0.53,3,14.185
28,4,2009,-14.1,-16.2,-15.1,86400,21615.29,0.0,0,2.1,106,13.83,0.51,3,14.123
29,4,2009,-14.1,-15.8,-15.2,86400,3128.89,0.0,0,1.3,42,14.26,0.53,3,14.128
30,4,2009,-10.6,-13.9,-12.4,86400,56236.38,0.0,0,1.6,58,17.06,0.7000000000000001,3,14.081
1,5,2009,-11.2,-12.0,-11.7,86400,1867.85,0.0,0,1.8,59,14.11,0.65,3,13.956
2,5,2009,-8.6,-11.9,-10.7,86400,12.52,1.5,13,2.9,220,12.59,0.63,71,13.901
3,5,2009,-6.4,-8.6,-7.7,86400,0.0,1.7000000000000002,15,3.7,220,11.75,0.7000000000000001,71,13.857
4,5,2009,-3.2,-6.3,-4.7,86400,163.81,0.7000000000000001,7,3.1,226,11.67,0.81,71,13.863
5,5,2009,-1.7000000000000002,-3.1,-2.2,86400,3422.13,0.0,0,1.9,112,13.73,1.03,3,13.78
6,5,2009,-2.1,-3.0,-2.5,86400,1685.96,0.0,0,1.8,64,13.8,1.03,3,13.763
7,5,2009,-2.5,-5.3,-4.6,86400,17999.36,0.0,0,2.2,206,15.59,1.04,3,13.693
8,5,2009,-4.4,-8.1,-6.4,86400,15977.74,0.0,0,10.9,172,16.07,0.96,71,13.683
9,5,2009,-6.1,-9.6,-8.5,86400,5857.21,0.0,0,10.5,247,15.79,0.88,71,13.616
10,5,2009,-6.7,-9.6,-7.8,86400,33619.51,0.3,2,2.1,226,18.0,1.03,71,13.576
11,5,2009,-2.4,-6.6,-3.9,86400,0.0,3.0,12,2.8,250,14.99,1.06,73,13.457
12,5,2009,-1.2,-4.0,-2.7,86400,14961.3,0.5,4,3.1,23,16.06,1.18,71,13.406
13,5,2009,-2.7,-6.4,-5.2,86400,8443.8,0.6,4,4.8,228,16.28,1.07,71,13.379
14,5,2009,-6.2,-7.0,-6.6,86400,78868.47,0.0,0,3.3,249,22.76,1.32,71,13.334
15,5,2009,-6.7,-9.7,-7.8,86400,50383.04,0.0,0,2.3,240,20.59,1.18,71,13.288
16,5,2009,-9.0,-9.8,-9.5,86400,43798.81,0.0,0,3.1,173,19.81,1.06,3,13.17
17,5,2009,-9.6,-11.3,-10.3,86400,67739.73,0.0,0,2.1,124,22.75,1.15,3,13.155
18,5,2009,-10.2,-11.4,-10.8,86400,43965.77,0.4,4,5.4,146,21.94,1.08,71,13.061
19,5,2009,-9.3,-10.4,-9.8,86400,83191.08,0.0,0,3.4,146,26.94,1.33,71,12.992
20,5,2009,-8.6,-9.4,-9.0,86400,10486.35,2.7,17,1.9,149,19.16,1.08,73,13.0
21,5,2009,-9.1,-10.4,-9.7,86400,83183.69,0.0,0,2.1,51,28.67,1.43,3,12.942
22,5,2009,-8.8,-10.1,-9.5,86400,52924.02,0.0,0,2.2,61,24.3,1.27,71,12.906
23,5,2009,-4.7,-8.8,-7.4,86400,1211.69,3.2,10,4.0,177,19.13,1.16,73,12.822
24,5,2009,-4.1,-7.0,-6.0,86400,12755.25,0.0,0,5.6,147,20.39,1.3,3,12.732
25,5,2009,-6.2,-6.8,-6.4,86400,25179.96,0.7000000000000001,5,1.6,79,20.74,1.32,71,12.637
26,5,2009,-5.1,-8.2,-7.0,86400,11420.96,1.7000000000000002,10,6.5,88,19.53,1.21,71,12.582
27,5,2009,-1.0,-4.6,-2.1,86400,22899.05,0.8,5,5.9,235,20.09,1.49,71,12.575
28,5,2009,-2.0,-4.0,-2.8,86400,56270.02,1.7000000000000002,9,5.6,275,25.01,1.78,73,12.541
29,5,2009,-3.5,-6.6,-5.6,86400,30892.36,0.0,0,2.5,303,22.94,1.53,71,12.465
30,5,2009,-4.6,-5.4,-4.9,86400,83028.16,0.0,0,1.3,343,29.9,1.99,3,12.376
31,5,2009,-3.8,-4.7,-4.3,86400,83122.48,0.0,0,3.6,281,29.97,2.01,71,12.28
1,6,2009,-3.7,-4.8,-4.3,86400,76857.02,0.0,0,2.6,35,27.15,1.86,3,12.139
2,6,2009,0.4,-4.1,-2.2,86400,18409.47,0.2,2,3.4,27,19.85,1.56,71,12.02
3,6,2009,0.4,-0.2,-0.0,86400,73843.44,0.0,0,1.4,88,23.9,2.04,71,11.922
4,6,2009,0.2,-0.3,0.0,86400,57768.79,0.0,0,1.5,23,23.54,2.01,3,11.909
5,6,2009,0.5,0.2,0.4,86400,1849.28,0.0,0,1.5,11,18.62,1.69,3,11.884
6,6,2009,0.4,-0.3,0.1,86400,0.0,1.0,7,2.2,238,17.28,1.57,71,11.783
7,6,2009,0.6000000000000001,-0.1,0.4,86400,15948.54,0.1,1,1.5,288,20.14,1.82,71,11.74
8,6,2009,0.4,0.1,0.3,86400,16780.82,2.0,10,2.2,255,17.97,1.62,73,11.676
9,6,2009,0.9,0.4,0.7000000000000001,86400,31459.2,0.0,0,1.5,313,21.38,1.93,3,11.632
10,6,2009,0.8,-0.2,0.1,86400,17435.88,0.2,1,1.4,270,19.34,1.74,71,11.629
11,6,2009,0.9,0.3,0.6000000000000001,86400,7570.08,1.9,8,2.7,232,18.82,1.71,73,11.657
12,6,2009,0.8,0.2,0.5,86400,25760.31,1.0,7,2.9,225,21.02,1.87,71,11.671
13,6,2009,0.9,0.1,0.5,86400,102.75,5.2,20,2.3,241,17.14,1.61,73,11.624
14,6,2009,1.1,0.6000000000000001,0.9,86400,62308.02,0.0,0,3.6,77,24.04,2.09,3,11.554
15,6,2009,0.6000000000000001,0.5,0.6000000000000001,86400,82952.83,0.0,0,2.3,64,27.72,2.38,3,11.497
16,6,2009,0.8,0.6000000000000001,0.6000000000000001,86400,82940.12,0.0,0,1.1,15,29.98,2.59,3,11.385
17,6,2009,0.9,0.3,0.6000000000000001,86400,18972.47,0.0,0,1.1,70,23.55,2.1,3,11.293
18,6,2009,1.0,0.9,0.9,86400,77172.65,0.0,0,1.3,43,27.75,2.45,3,11.285
19,6,2009,0.9,0.8,0.9,86400,72611.66,0.0,0,2.0,57,25.84,2.28,3,11.188
20,6,2009,0.6000000000000001,-0.4,-0.1,86400,13567.82,0.0,0,3.1,44,21.29,1.83,3,11.169
21,6,2009,1.0,0.0,0.6000000000000001,86400,46465.69,0.0,0,3.1,54,22.11,1.98,3,11.096
22,6,2009,1.0,0.7000000000000001,0.8,86400,63976.8,0.0,0,1.1,16,25.38,2.25,3,11.064
23,6,2009,1.1,0.6000000000000001,0.9,86400,42628.07,0.3,2,1.9,8,21.7,1.96,71,10.882
24,6,2009,1.0,0.5,0.6000000000000001,86400,44823.57,0.0,0,1.1,247,21.39,1.94,71,10.769
25,6,2009,1.1,0.7000000000000001,0.9,86400,62440.0,0.0,0,1.6,43,24.44,2.18,71,10.717
26,6,2009,1.0,0.3,0.7000000000000001,86400,21275.61,2.5,14,2.1,277,18.95,1.73,73,10.633
27,6,2009,0.9,0.7000000000000001,0.9,86400,82804.27,0.0,0,3.1,250,29.53,2.46,3,10.626
28,6,2009,1.0,0.6000000000000001,0.8,86400,37021.73,1.4,9,3.6,227,22.36,1.97,71,10.437
29,6,2009,1.2,0.2,0.8,86400,29.04,3.1,10,3.4,293,14.53,1.4,73,10.334
30,6,2009,1.1,0.4,0.8,86400,15605.96,5.8,10,2.6,7,16.92,1.57,73,10.393
1,7,2009,0.9,0.4,0.6000000000000001,86400,113.42,5.2,16,1.3,337,12.11,1.24,71,10.054
2,7,2009,1.2,0.7000000000000001,1.0,86400,122.22,0.0,0,1.9,94,16.33,1.56,3,9.929
3,7,2009,1.1,0.5,0.7000000000000001,86400,35967.74,1.1,8,3.3,51,19.67,1.74,51,9.858
4,7,2009,2.0,0.6000000000000001,1.6,86400,84622.55,0.0,0,2.5,58,26.46,2.35,3,9.695
5,7,2009,1.3,0.5,0.9,86400,28726.92,0.0,0,1.5,360,20.25,1.84,3,9.643
6,7,2009,0.9,0.4,0.7000000000000001,86400,9356.17,0.0,0,2.2,259,16.88,1.57,3,9.504
7,7,2009,1.1,0.6000000000000001,0.9,86400,20657.94,1.2,2,2.3,224,16.14,1.52,53,9.386
8,7,2009,1.4,0.2,1.0,86400,8946.62,0.6,4,4.8,109,16.59,1.52,51,9.292
9,7,2009,1.1,0.8,1.0,86400,647.86,0.3,2,1.3,201,14.7,1.43,51,9.18
10,7,2009,1.1,0.5,0.7000000000000001,86400,1577.65,0.0,0,1.3,332,14.19,1.37,71,9.03
11,7,2009,0.8,0.4,0.6000000000000001,86400,4173.53,0.1,1,1.8,256,12.94,1.27,71,9.001
12,7,2009,1.0,0.2,0.6000000000000001,86400,9318.33,1.5,5,2.6,162,13.8,1.33,73,8.989
13,7,2009,1.2,0.7000000000000001,0.9,86400,2009.14,0.0,0,1.1,245,13.46,1.33,3,8.801
14,7,2009,1.8,0.4,1.0,86400,5618.04,4.2,9,1.5,256,10.9,1.14,73,8.701
15,7,2009,1.3,0.4,0.9,86400,497.22,0.0,0,1.1,191,10.32,1.09,3,8.573
16,7,2009,0.9,0.5,0.7000000000000001,86400,0.0,0.4,2,1.9,237,7.71,0.88,51,8.512
17,7,2009,0.8,0.4,0.6000000000000001,86400,19904.02,0.0,0,3.1,97,12.45,1.19,3,8.416
18,7,2009,0.8,-0.1,0.4,86400,44009.03,0.0,0,3.4,67,18.19,1.55,3,8.374
19,7,2009,1.2,0.0,0.5,86400,788.86,0.0,0,1.6,140,13.76,1.29,3,8.235
20,7,2009,1.5,0.9,1.2,86400,19036.28,0.0,0,3.1,129,15.92,1.46,3,8.123
21,7,2009,1.5,0.4,1.0,86400,28257.56,0.0,0,2.3,118,17.08,1.5,3,7.952
22,7,2009,0.7000000000000001,0.1,0.5,86400,7221.05,0.0,0,3.3,84,16.22,1.37,3,7.76
23,7,2009,0.3,0.1,0.2,86400,3031.54,0.0,0,2.6,74,15.04,1.28,3,7.694
24,7,2009,0.5,0.2,0.3,86400,0.0,0.0,0,1.9,99,14.12,1.26,3,7.548
25,7,2009,0.8,0.3,0.6000000000000001,86400,24919.1,0.0,0,2.8,182,15.11,1.35,3,7.422
26,7,2009,1.0,0.6000000000000001,0.8,86400,7786.64,0.1,1,3.0,250,10.83,1.04,51,7.337
27,7,2009,0.9,0.8,0.9,86400,18822.86,0.0,0,1.8,265,14.01,1.29,3,7.227
28,7,2009,1.0,0.2,0.7000000000000001,86400,49615.29,0.0,0,2.0,206,16.82,1.45,3,7.107
29,7,2009,1.5,0.4,1.0,86400,14214.23,0.0,0,1.4,307,12.46,1.17,3,7.067
30,7,2009,1.8,-0.3,0.5,86400,27350.58,0.0,0,1.1,345,14.69,1.31,3,7.001
31,7,2009,1.5,0.6000000000000001,1.0,86400,3735.22,0.0,0,1.3,15,10.23,1.02,3,7.018
1,8,2009,1.4,-0.1,0.8,86400,3201.9,0.0,0,1.1,180,11.88,1.11,3,6.994
2,8,2009,1.2,0.9,1.1,86400,0.0,0.1,1,1.5,287,9.98,0.99,51,6.936
3,8,2009,1.2,0.7000000000000001,0.9,86400,993.7,0.8,6,1.8,349,7.76,0.8300000000000001,51,6.905
4,8,2009,1.0,0.6000000000000001,0.8,86400,19.31,1.2,5,1.6,261,7.5,0.8,71,6.839
5,8,2009,0.8,0.5,0.6000000000000001,86400,1477.78,0.0,0,1.3,37,10.64,0.99,3,6.805
6,8,2009,0.7000000000000001,0.3,0.4,86400,0.0,0.7000000000000001,4,2.2,156,7.07,0.75,71,6.776
7,8,2009,0.7000000000000001,0.4,0.6000000000000001,86400,994.44,0.0,0,2.5,65,10.53,0.94,3,6.719
8,8,2009,0.4,0.2,0.4,86400,2271.74,0.0,0,2.9,79,11.37,0.98,3,6.703
9,8,2009,0.6000000000000001,-0.6000000000000001,0.0,86400,563.25,0.0,0,2.6,69,11.24,0.92,3,6.574
10,8,2009,0.1,-0.6000000000000001,-0.4,86400,927.28,0.0,0,1.8,59,10.24,0.87,3,6.51
11,8,2009,0.5,0.1,0.4,86400,595.87,0.7000000000000001,5,1.5,27,9.9,0.88,71,6.493
12,8,2009,0.5,0.3,0.4,86400,210.95,0.5,3,1.5,285,9.47,0.85,71,6.442
13,8,2009,0.5,0.3,0.4,86400,3016.21,0.0,0,1.1,288,9.63,0.85,3,6.377
14,8,2009,0.6000000000000001,0.3,0.5,86400,1077.1,0.0,0,1.9,58,9.11,0.81,3,6.234
15,8,2009,0.6000000000000001,0.3,0.4,86400,523.09,0.0,0,2.0,102,8.62,0.76,3,6.192
16,8,2009,0.6000000000000001,0.4,0.5,86400,0.0,0.7000000000000001,5,3.1,243,8.72,0.76,71,6.143
17,8,2009,0.6000000000000001,0.4,0.5,86400,0.0,1.2,8,2.3,250,7.95,0.71,71,6.077
18,8,2009,0.6000000000000001,-1.4,0.1,86400,1326.92,0.6,4,2.2,72,7.84,0.68,71,6.002
19,8,2009,0.1,-1.8,-1.5,86400,2353.14,0.0,0,3.3,30,8.51,0.66,3,5.869
20,8,2009,0.4,-0.5,0.1,86400,906.73,0.7000000000000001,6,5.4,275,8.34,0.66,71,5.815
21,8,2009,0.3,-0.1,0.1,86400,27034.05,0.0,0,4.4,109,9.28,0.7000000000000001,3,5.783
22,8,2009,0.4,0.1,0.3,86400,0.0,0.2,2,3.6,233,5.8,0.53,71,5.714
23,8,2009,-0.2,-2.2,-1.7000000000000002,86400,33704.1,0.0,0,2.5,117,10.0,0.67,3,5.622
24,8,2009,-0.9,-2.5,-1.7000000000000002,86400,36713.89,0.0,0,3.1,143,9.1,0.59,71,5.568
25,8,2009,0.2,-1.1,-0.4,86400,4079.62,0.0,0,4.3,112,7.01,0.54,3,5.584
26,8,2009,0.2,-1.0,-0.1,86400,239.26,0.0,0,3.4,299,6.79,0.52,3,5.518
27,8,2009,0.3,-1.5,-0.7000000000000001,86400,0.0,3.2,6,5.8,319,5.67,0.46,73,5.46
28,8,2009,0.9,-1.6,-0.7000000000000001,86400,0.0,2.4,9,4.8,125,5.01,0.43,71,5.47
29,8,2009,0.7000000000000001,-2.8,-1.1,86400,4246.19,0.1,1,5.6,324,5.44,0.42,71,5.419
30,8,2009,-2.5,-3.5,-3.1,86400,8846.29,1.8,5,1.8,71,5.93,0.39,73,5.318
31,8,2009,-1.2,-2.7,-1.6,86400,0.0,0.7000000000000001,5,1.8,62,5.42,0.37,73,5.347
1,9,2009,-1.0,-1.8,-1.5,86400,0.0,0.2,2,1.8,57,4.85,0.35,71,5.355
2,9,2009,-0.7000000000000001,-1.5,-1.0,86400,246.34,0.0,0,1.3,172,4.87,0.33,3,5.257
3,9,2009,-1.6,-2.8,-2.2,86400,8117.78,0.0,0,1.6,58,5.25,0.3,3,5.26
4,9,2009,-2.7,-4.7,-3.6,86400,0.0,0.0,0,3.1,199,4.48,0.27,3,5.193
5,9,2009,-4.0,-5.8,-5.1,86400,0.0,1.0,5,2.5,98,4.19,0.24,73,5.269
6,9,2009,-3.7,-5.6,-4.8,86400,0.0,1.0,6,1.9,45,3.78,0.21,71,5.175
7,9,2009,-3.0,-4.8,-3.7,86400,0.0,0.0,0,3.0,153,3.6,0.2,71,5.214
8,9,2009,-4.1,-5.2,-4.7,86400,1696.18,0.0,0,1.8,67,3.9,0.16,3,5.132
9,9,2009,-4.6,-5.2,-4.8,86400,0.0,0.0,0,2.3,180,3.43,0.14,3,5.165
10,9,2009,-5.1,-6.2,-5.5,86400,3.42,0.2,2,5.4,226,3.15,0.12,71,5.17
11,9,2009,-5.1,-7.0,-6.3,86400,339.16,0.0,0,3.8,211,3.1,0.09,71,5.113
12,9,2009,-5.3,-7.8,-6.5,86400,2029.24,0.0,0,4.4,43,2.78,0.08,3,5.047
13,9,2009,-5.9,-8.1,-7.0,86400,105.25,0.0,0,5.6,224,2.45,0.08,3,5.103
14,9,2009,-7.4,-9.1,-8.0,86400,322.13,0.0,0,3.5,152,2.22,0.04,3,5.198
15,9,2009,-9.2,-11.5,-10.6,86400,0.0,0.0,0,2.1,67,1.93,0.02,3,5.213
16,9,2009,-9.9,-12.2,-10.9,86400,0.0,0.0,0,2.3,94,1.7000000000000002,0.0,3,5.175
17,9,2009,-9.2,-9.9,-9.5,86400,0.0,0.8,6,1.6,182,1.35,0.0,71,5.196
18,9,2009,-8.2,-9.6,-8.8,86400,0.0,0.0,0,2.6,65,1.07,0.0,3,5.211
19,9,2009,-8.2,-10.2,-9.3,86400,0.0,0.0,0,2.6,59,0.8200000000000001,0.0,71,5.195
20,9,2009,-7.4,-8.7,-8.1,86400,0.0,0.0,0,3.9,52,0.5700000000000001,0.0,3,5.24
21,9,2009,-2.8,-7.1,-3.9,86400,0.0,5.3,17,3.0,222,0.29,0.01,73,5.276
22,9,2009,-2.6,-4.0,-3.4,86400,0.0,1.6,8,5.2,219,0.11,0.0,73,5.341
23,9,2009,-3.0,-4.9,-4.0,86400,0.0,0.0,0,3.3,146,0.0,0.0,71,5.349
